perf_id,method_text,label
367385,Spliced Treble Bob Major,multiple_methods
367473,Spliced TB Minor,multiple_methods
367487,Minor,unclassified
367525,Surprise Minor,unclassified
367534,Spliced Surprise Major,multiple_methods
367765,Minor,unclassified
367795,Surprise Minor,unclassified
367810,Doubles,unclassified
367827,Surrey Slow Course Doubles,unclassified
367870,January Doubles,unclassified
367973,Surprise Minor,unclassified
368020,Evening Star Doubles,unclassified
368080,"Reverse Canterbury, Plain Bob and Grandsire Doubles",multiple_methods
368096,Double Oxford B. Minor,unclassified
368160,Minor,unclassified
368172,Spliced Surprise Major,multiple_methods
368288,Surprise Minor,unclassified
368299,Spliced Surprise Major,multiple_methods
368343,Whyatt Doubles Call Changes,call_changes
368377,Charlestown A Major,unclassified
368444,Surprise Minor,unclassified
368469,Spliced Surprise Major,multiple_methods
368496,Doubles,unclassified
368670,Doubles,unclassified
368771,Imperial TB Minor,unclassified
368821,Singles,unclassified
368849,Brannel Mk2 Triples Call Changes,call_changes
368938,Doubles,unclassified
368973,Yorkshire Maximus,unclassified
369087,Doubles,unclassified
369147,Surprise Minor,unclassified
369288,Doubles,unclassified
369365,Spliced Surprise Major,multiple_methods
369558,Spliced Surprise Minor,multiple_methods
369596,Beaufort Ring Treble Bob Major,unclassified
369611,Spliced Surprise Major,multiple_methods
369630,Doubles,unclassified
369659,February Doubles,unclassified
369664,Fawley Doubles,unclassified
369694,Plain and Little Bob Minor,multiple_methods
369756,Lindum Colonia A Major,unclassified
369799,Singles,unclassified
369873,Plain Hunt on Six,unclassified
370634,Spliced Surprise Major,multiple_methods
370652,Doubles,unclassified
370705,mins of Rounds and Call Changes,rounds_and_call_changes
370742,Kent TB Royal,unclassified
370745,Five Rings Triples,unclassified
370839,Spliced Major,multiple_methods
371552,Spliced Surprise Major,multiple_methods
371757,Call Changes,call_changes
371771,Minor,unclassified
371907,Spliced Surprise Royal,multiple_methods
371919,Kent TB Minor,unclassified
377445,Variable Hunt Plain Bob Doubles,unclassified
377446,Minor,unclassified
377465,Surfleet Bob Triples,unclassified
377496,Spliced Surprise Major,multiple_methods
377574,Four Doubles,unclassified
377575,St. John the Baptist Doubles,unclassified
377576,St. Valentine Doubles,unclassified
377577,Five Doubles,unclassified
377579,Spliced Surprise Major,multiple_methods
377584,Yorshire Surprise Major,unclassified
377588,Mixed Doubles,multiple_methods
377597,Edge Hill Minor,unclassified
377600,St. Clement's Minor,unclassified
377604,Five Doubles,unclassified
377629,Five Doubles,unclassified
377630,Allerton Minor,unclassified
377644,Minor,unclassified
377649,Kolsas Surprise Major,unclassified
377658,Minor,unclassified
377659,Surprise Minor,unclassified
377660,Goring on Thames Surprise Major,unclassified
377698,Spliced Surprise Major,multiple_methods
377718,Doubles,unclassified
377738,Queens on six,unclassified
377747,mins of Call Changes,call_changes
377757,Plain Bob Minimus - with a cover,unclassified
377952,Surprise Minor,unclassified
377978,Joyous Doubles Call Changes,call_changes
377982,Single Oxford,unclassified
378096,Plain Bob Doubles with 7 6 8 cover,unclassified
378129,St. Leonard's Doubles Call Changes,call_changes
378142,Peal No.1 Doubles Call Changes,call_changes
378150,St Clements Bob Minor,unclassified
378161,Brannel Triples Call Changes,call_changes
378180,Plain Minor,unclassified
378182,Spliced Surprise Minor,multiple_methods
378194,St. Dominica's 3rd Hunt Doubles Call Changes,call_changes
378207,Queen's Minor Call Changes,call_changes
378213,Pain Bob Doubles,unclassified
378237,Brannel Triples Call Changes,call_changes
378242,Spliced Surprise Major,multiple_methods
378259,Cambridge Surprise and Plain Bob Minor,multiple_methods
378265,Surprise Minor,unclassified
378269,St. Nicholas Doubles,unclassified
378270,Dennis Doubles,unclassified
378271,Ellingham Doubles,unclassified
378274,Surprise Minor,unclassified
378866,I'll Be Back Doubles Call Changes,call_changes
378876,Oxford TB Minor,unclassified
378877,Oxford TB Minor with 2 Covering,unclassified
379145,Celebration Doubles Call Changes,call_changes
379146,Wedding Doubles Call Changes,call_changes
379147,Queens Minor Call Changes,call_changes
379252,Sandal TB Minor,multiple_methods
379259,Spliced Surprise Major,multiple_methods
379282,Roller Coaster Triples Call Changes,call_changes
379286,St. Leonard's Doubles Call Changes,call_changes
379296,Chimehammer Doubles Call Changes,tolling
379347,Brannel Mk2 Triples Call Changes,call_changes
379348,Reverse Peal No.1 Doubles Call Changes,call_changes
379493,Ron's Doubles Call Changes,call_changes
379544,Doubles,unclassified
379619,Open Day Doubles Call Changes,call_changes
379627,Spliced Surprise Major,multiple_methods
382950,Oxford TB Minor,unclassified
382954,Sandal TB Minor,multiple_methods
382976,Queen's Minor Call Changes,call_changes
382998,Woodbine TB Minor with Cover,unclassified
383015,Spliced Surprise Major,multiple_methods
383106,Oxford TB Minor,unclassified
383164,Betjeman Doubles Call Changes,call_changes
383202,Rollup Doubles Call Changes,call_changes
383295,Reverse Peal No.1 Call Changes,call_changes
383311,Oxford TB Minor,unclassified
383359,Doubles,unclassified
383403,Rollup Doubles Call Changes,call_changes
383423,Surprise Minor,unclassified
383430,Doubles,unclassified
383474,Minor,unclassified
383541,Chimehammer Doubles Call Changes,tolling
383645,Kent T. B. Major,unclassified
383646,Treble Bob Minor,unclassified
383657,Call Changes,call_changes
383668,Chimehammer Doubles Call Changes,tolling
383685,Rosedale 3rd Hunt Doubles Call Changes,call_changes
383686,St. Leonards Doubles Call Changes,call_changes
383696,Epiphany Doubles Call Changes,call_changes
383788,Minor,unclassified
383821,Cambridge Minor,unclassified
383857,Spliced Surprise Major,multiple_methods
383917,Oxford TB Minor,unclassified
383923,Peal No.1 Doubles Call Changes,call_changes
383964,Ken Hall T. B. Minor,unclassified
384017,Whyatt Doubles Call Changes,call_changes
384025,Doubles,unclassified
384050,Ron's Doubles Call Changes,call_changes
384112,Spliced Surprise Major,multiple_methods
384164,St. Leonard's Doubles Call Changes,call_changes
384253,Brannel Triples Call Changes,call_changes
384273,Brannel Mk2 Triples Call Changes,call_changes
384296,Spliced Caters and Royal,multiple_methods
384339,Reverse Canterbury Doubles,unclassified
384349,Celebration Doubles Call Changes,call_changes
384350,Whyatt Doubles Call Changes,call_changes
384351,Chimehammer Doubles Call Changes,tolling
384352,Darke Doubles Call Changes,call_changes
384353,Peal No.1 Doubles Call Changes,call_changes
384354,Queen's Minor Call Changes,call_changes
384373,Queen's Minor Call Changes,call_changes
384380,Minor,unclassified
384394,Retirement Doubles Call Changes,call_changes
384445,Doubles,unclassified
384470,St. Simons Triples,unclassified
384512,Single Oxford Bob,unclassified
384536,Oxford TB Minor,unclassified
384671,Minor,unclassified
384740,Doubles,unclassified
384742,Oxford TB Minor,unclassified
384753,St. Mary's Triples Call Changes,call_changes
384755,Brannel Mk2 Triples Call Changes,call_changes
384810,Minor,unclassified
384821,Betjeman Doubles Call Changes,call_changes
384844,Edgehill Bob Minor,unclassified
384866,Minor,unclassified
384920,Call Changes,call_changes
385008,St. Mary's Triples Call Changes,call_changes
385056,Spliced Surprise Major,multiple_methods
385070,P. Bob Doubles,unclassified
385142,Fulham Reverse Differential Bob Triples,unclassified
385178,St. Peter Doubles,unclassified
385251,Restoration Triples,unclassified
385289,Spliced Surprise Major,multiple_methods
385301,Spliced Surprise Royal,multiple_methods
385310,Oxford TB Minor,unclassified
385372,King's Delight Doubles,unclassified
385373,Surprise Minor,unclassified
385378,Spliced Treble Dodging Maximus,multiple_methods
385390,Stedman and Grandsire Doubles,multiple_methods
385499,Cotton Wedding Doubles,unclassified
385524,Doubles,unclassified
385548,Spliced St. Andrew Place and Union Doubles,multiple_methods
385584,Call Changes,call_changes
385585,Minor,unclassified
385615,Rev. Canterbury Doubles,unclassified
385667,Oxford TB Minor,unclassified
385720,Mixed Doubles,multiple_methods
385738,Doubles,unclassified
385753,Oxford TB Minor,unclassified
385780,Called changes,unclassified
385812,St. Clements Bob Minor,unclassified
385837,Grandsire and Plain Bob Doubles,multiple_methods
385881,Spliced Surprise Major,multiple_methods
385919,Surprise Minor,unclassified
385930,City Bob Minor,unclassified
385931,Poyle Slow Course Triples,unclassified
386010,Doubles,unclassified
386017,Grandsire,unclassified
386020,Minor,unclassified
386060,Chipping Campden A Major,unclassified
393025,Spliced Surprise Major (4m),multiple_methods
393026,Spliced Maximus (6 Methods),multiple_methods
393028,Doubles (21m),multiple_methods
393034,Surprise Minor (7m),multiple_methods
393036,Minor (6m),multiple_methods
393582,Minor (5m),multiple_methods
393588,Minor (2m),multiple_methods
393594,Doubles (5m),multiple_methods
393595,Doubles (3 m),multiple_methods
393601,Spliced Surprise Major (6m),multiple_methods
393602,Spliced Surprise Major (6m),multiple_methods
393608,Doubles (2M),multiple_methods
393611,Spliced Surprise Major (Std 8),multiple_methods
393634,Surprise Minor (3 Methods),multiple_methods
393640,Doubles (5M 1V),multiple_methods
393642,Doubles (38 m/p/v),multiple_methods
393647,Spliced Surprise Major (4m),multiple_methods
393648,Surprise Minor (2m: Alnwick and Newcastle S),multiple_methods
393652,"Spliced Surprise Major (4m,C,Y,N,R.)",multiple_methods
393673,Doubles (3 methods),multiple_methods
393674,Spliced Surprise Maximus (3 Methods),multiple_methods
393679,Spliced Surprise Major (23m),multiple_methods
393682,Cambridge Surprise Minor (Variable Hunt Treble),unclassified
393686,Doubles (1p/5m),multiple_methods
393703,Spliced Treble Dodging Maximus (4 Methods),multiple_methods
394026,Plain Minor (3m),multiple_methods
394038,Spliced Surprise Major (4m),multiple_methods
394045,Doubles (11m),multiple_methods
394046,Spliced Surprise Major (3m),multiple_methods
394047,Minor (7m),multiple_methods
394050,Minor (4m),multiple_methods
394055,Plain Minor (8m),multiple_methods
394058,Spliced Surprise Major (8m),multiple_methods
394059,Plain Minor (6m),multiple_methods
394063,Doubles (7m/12v),multiple_methods
394066,Spliced Surpise Major (4M),multiple_methods
394067,Doubles (2m),multiple_methods
394076,Doubles (5 methods),multiple_methods
394079,Doubles (4m),multiple_methods
394080,S Major (17m),multiple_methods
394081,S Major (20m),multiple_methods
394084,Spliced Surprise Royal (2 methods),multiple_methods
394089,Doubles (4m),multiple_methods
394093,Doubles (11m),multiple_methods
394095,Doubles (11m/19v/1p),multiple_methods
394105,Doubles (5m/v),multiple_methods
394112,Spliced Surprise Major (8 methods)),multiple_methods
394122,Doubles (2m),multiple_methods
394123,Cambridge Surprise Minor (Variable Hunt Treble),unclassified
394124,Spliced Surprised Major (6m),multiple_methods
394125,Surprise Major (4 Spliced),multiple_methods
394126,Doubles (1P & 6M),multiple_methods
394130,Doubles (10m),multiple_methods
394136,Doubles (5 methods),multiple_methods
394140,Spliced Surprise Major (17 Methods),multiple_methods
394143,Doubles (4m),multiple_methods
394149,Doubles (5m/1p),multiple_methods
394152,Spliced Major (7M),multiple_methods
394153,Spliced Doubles (29m),multiple_methods
394158,Doubles (3 Methods),multiple_methods
394163,Minor (2m),multiple_methods
394164,Minor (2m),multiple_methods
394165,Doubles (3m),multiple_methods
394166,Spliced Surprise Major (8m),multiple_methods
394171,Doubles (6m/4v),multiple_methods
394173,Doubles (2m),multiple_methods
394174,Doubles (13m/v),multiple_methods
394175,Spliced Maximus (3 Methods),multiple_methods
394180,Spliced Treble Dodging Maximus (5 Methods),multiple_methods
394184,Spliced Surprise Major (3 Methods),multiple_methods
394190,Doubles (3 Methods),multiple_methods
394196,Mixed Doubles (4m),multiple_methods
394198,Spliced Sixteen (6 methods),multiple_methods
394203,Spliced Surprise Major (4m),multiple_methods
394205,Doubles (2methods),multiple_methods
394206,Spliced Treble Bob Major (2m),multiple_methods
394219,Spliced Surprise Minor (41m),multiple_methods
394220,Spliced Surprise Major (23m),multiple_methods
394221,Spliced Surprise Minor (41m),multiple_methods
394224,Doubles (42m),multiple_methods
394234,Doubles (17m/33v),multiple_methods
394236,Minor (3m),multiple_methods
394238,Doubles (50v),multiple_methods
394241,Spliced Surprise Major (23m),multiple_methods
394243,Minor (7m),multiple_methods
394258,Plain Minor (60m),multiple_methods
394262,Minor (7m),multiple_methods
394264,Minor (7m),multiple_methods
394275,Minor (5m),multiple_methods
394280,Doubles (5m/8v),multiple_methods
394284,Spliced Treble Bob Major (2m),multiple_methods
394287,Minor (5m),multiple_methods
394290,Minor (7m),multiple_methods
396284,Minor (3 methods),multiple_methods
396289,Doubles (11m/v),multiple_methods
396291,Spliced Surprise Major (23 methods),multiple_methods
396292,Spliced Surprise Major (14 methods),multiple_methods
396295,Minor (3 methods),multiple_methods
396298,Doubles (2M/V),multiple_methods
396300,Spliced Surprise Major (23 methods),multiple_methods
396304,Spliced Surprise Minor (41m),multiple_methods
396307,Minor (7m),multiple_methods
396308,Doubles (7m),multiple_methods
396314,Minor (4m),multiple_methods
396325,Doubles (3M/1V),multiple_methods
396326,Mixed Doubles (4m/2v),multiple_methods
396327,Doubles (11m/v),multiple_methods
396336,Spliced Surprise Major (8 methods),multiple_methods
396339,Plain Bob Minor (Tenor covering),unclassified
396342,Spliced Plain Major (4m),multiple_methods
396345,Spliced Surprise Royal (2 Methods),multiple_methods
396348,Minor (4m),multiple_methods
396350,Spliced Surprise Minor (41m),multiple_methods
396352,Spliced Doubles (16m/159v),multiple_methods
396366,Doubles (6m/v),multiple_methods
396369,Doubles (4 methods),multiple_methods
396372,Spliced Surprise Major (23m),multiple_methods
396376,Doubles (5m/1p),multiple_methods
396378,Doubles (4m),multiple_methods
396379,Surprise Minor (7m),multiple_methods
396380,Spliced Treble Dodging Maximus (7 Methods),multiple_methods
396382,Spliced Surprise Major (4m),multiple_methods
396386,Minor (7m),multiple_methods
396391,Spliced Surprise Major (8 methods),multiple_methods
396392,Doubles (11m/v/p),multiple_methods
396394,Doubles (14m/40v),multiple_methods
396402,Minor (4m),multiple_methods
396414,Doubles (10m/1p),multiple_methods
396415,Doubles (3m),multiple_methods
396416,Doubles (7m/1p),multiple_methods
396417,Superlative Surprise Royal (No.2),unclassified
396418,Minor (7m),multiple_methods
396420,"Doubles (6m,Inc Stedman)",multiple_methods
396421,"Doubles (1p, 3m, 1v)",multiple_methods
396427,Doubles (2m),multiple_methods
396439,Spliced Major (2 Methods),multiple_methods
396446,Doubles (2m),multiple_methods
