perf_id,position,footnote
1151530,2,In celebration of the Diamond Jubilee of HM the Queen
1151530,3,To mark the opening of the London 2012 Olympic Games
153334,0,150th on this peal week - 3
153334,1,100th for the Association - 4
153334,2,50th of Bristol S Major - 5
1150389,0,Rung by members of the northern branch of the W&DCRA for the beginning of Pershore Plum Festival.
1151521,0,First away from cover: 1.
1151514,0,First inside on eight: 4.
1443493,0,50th together: 6&7
1443493,1,1st Stedman and 50th QP: 4
1443493,2,Circled tower to QPs: 5
1124602,0,Rung for the opening of the 2012 London Olympic Games. First peal on the bells since rehanging.
182140,0,"For the opening of the London 2012 Olympic Games. Rung simultaneously with peals at St Paul's Cathedral and Westminster Abbey as part of the Trinity of Reflection. The idea of simultaneous peals was conceived by the previous Dean of Southwark, the late Very Reverend Colin Slee."
1151519,0,Rung to celebrate the opening of the London 2012 Olympics
1151519,1,1: First Quarter Peal
1149036,0,Rung to celebrate the 45th Wedding Anniversary of Mary and Tony Bridges
397282,0,Rung to celebrate the opening of the Olympic Games in London.
1136312,0,"Arranged for and rung immediately after the wedding, at this church, of Charlotte Alexandra Bye to Matthew Kevin Miller."
1149696,0,2 of 1 quarters of spliced surprise maximus.
1149696,1,Rung contemporaneously with the rotation of the earth.
1132174,0,"Celebrating the commencement of London 2012, the 30th Olympiad of the modern era. Rung simultaneously with peals at St Paul's Cathedral and Southwark Cathedral."
1151518,0,To celebrate the Queen's Diamond Jubilee. The peal was sponsored in aid of the restoration of Lyng church tower and roof.
1075601,0,Circles the front 5 excluding the 3 to quarters in this tower: 5
1075601,1,1 of 8 surprise major quarters.
1061855,0,Rung for the anniversary of the Consecration of the Church.
1061855,1,Completes surprise major alphabet 2
425086,0,"With the best wishes of the band following the marriage of Lucy (nee Dobson) and Richard Laing, both members of the local band."
1147693,0,Rung in Memory of Edward (Ted ) Wyld
1088745,0,"For ""All the Bells"" to mark the start of the Olympic Games, London 2012."
1088745,1,"The ringers of 1,2,3,5 and 7 had never touched a rope before - well done!"
1098401,0,"Rung by the local band between 08.12am and 08.15am as part of ""Work No. 1197 All The Bells"" to mark the start of the London 2012 Olympics."
1044357,0,"Rung to mark the opening of The Olympic Games, London 2012."
414389,0,"Rung to celebrate the opening of London 2012 Olympic Games, starting at 0812."
1711979,0,Rung at 6.45 p.m.to mark to mark the Opening Ceremony of the London 2012 Olympic Games.
1711979,1,"The bells were also rung at 8.12 a.m. on the same day (part of the National ""All the Bells"" Olympic celebration) comprising Rounds, Firing, Rounds, Firing, Queen's, Firing, Rounds for approximately 5 minutes by Alan Martin 1, Julie Robinson 2, Patricia Isaacs 3, Emma Kislingbury 4, Susan Hart 5, Simon Knights 6, Richard Jeffery 7, Darren Woodyer 8."
1148006,0,For the Opening of the Olympics London 2012
1073896,0,Rung to mark the opening of the London 2012 Olympic Games.
1073896,1,First peal: 1
153181,0,"Rung by members of the local band at 8.12am as part of ""All The Bells"" to mark the start of the London 2012 Olympic Games."
153180,0,Rung by members of the local band to celebrate the Opening of the Olympics
397250,0,"Rung immediately prior to the opening of the London 2012 Olympics, with the band's compliments to Liz on her Olympic role as a Games Maker."
1092477,0,Rung to celebrate the first day of the London 2012 Olympics.
1092477,1,First quarter peal at the first attempt: 6
1092477,2,"Also, the back eight were chimed from 8.12am until 8.15am as part of the ""All the Bells"" project by:"
1092477,3,1. Claire Walker; 2. Jennifer Holden; 3. Rosemary Holden; 4. Jan Kunold; 5. Forbes Walker; 6. Dawnie Nilsson; 7. Dean Jeffries; 8. Mark Chittenden-Pile.
1092477,4,"Following the above quarter peal, rounds were rung on the front six by: 1. Patsy Ayathurai; 2. Andrew Hills; 3. Sue Childs; 4. Dean Jeffries; 5. Philip Hills; 6. Sandra Amor."
1066520,0,Rung to celebrate the start of the Olympic Games.
1066520,1,First Quarter - 6
1066520,2,Most Methods to a Quarter - 3
1077722,0,"Chimed for ""All the bells"". Unfortunately the bells are not available for ringing due to recent fire damage."
1120676,0,"An hour of ringing to mark the opening of the 30th Games of the Modern Olympiad, London 2012, commencing with increasing rounds followed by touches of Plain Bob Triples and ending with decreasing rounds and the tenor striking the hour at 2000."
153522,0,To join the countrywide ringing of bells at 08:12
1984325,0,1st Minor -2.
1984325,1,Rung to mark the start of the London Olympics.
1149788,0,Rung to Celebrate the Opening of the XXX Olympic Games in London at 9.00pm today.
1149788,1,This quarter peal was completed just before the opening ceremony of the games commenced.
1148359,0,To celebrate the start of the Olympics
1079106,0,Rung between 8.12 and 8.15 am as part of Work number 1197 All The Bells
438904,0,Rung at 8.12am to be part of the Big Bong marking the opening of the XXX Olympiad
1066517,0,"Rung between 08.12am and 08.15am as part of ""Work No. 1197 All The Bells"" to mark the start of the"
1066517,1,London 2012 Olympics.
415005,0,Most methods 3 and 4. Rung following the Olympic ring at 8.12
1125789,0,"Rung by the local band between 08.12am and 08.15am as part of ""Work No. 1197 All The Bells"" to mark the start of the London 2012 Olympics."
1102470,0,"Rung by a local band at 8.12am as part of ""Work No. 1197 All The Bells"" to mark the start of the London 2012 Olympics"
1056092,0,Rung at 8.12 for the opening of the Olympic games.
1150430,0,STARTED AT 8.12 AM TO MARK THE START OF LONDON 2012 OLYMPICS.
154095,0,Rung to mark the Opening of the London Olympic Games
370749,0,Art Work No 1260: ring all the bells in Bow Church as evenly and as musically as possible. Starting at 20.12 for the opening ceremony of the Olympics.
1123436,0,General ringing to celebrate the opening of the Olympic Games
1117048,0,Forr the opening of the London 2012 Olympics
153156,0,Rung for the start of the XXX Olympiad
1146307,0,Rung to mark the opening of the 2012 Olympic games in London.
1146307,1,Full Footnote to follow.
397248,0,Rung on the evening of the opening ceremony for the 2012 London Olympic games.
397248,1,New Alliance method:
397248,2,"&x56x4x56x3x4x3x6x5x78x9x9, 2. (d2)"
1150265,0,Rung to mark the start of London 2012
1659391,0,"Various bells chimed for 3 minutes in celebration of the 'All the Bells' opening ceremony of London 2012 by employees of the Churches Consevation Trust and the Steeple keeper of the tower. First attempt at chiming 1,2,4 and 5."
153289,0,Estimated number of strikes
1053239,0,Rung by home band to celebrate the 2012 Olympics and hoisting of a new olympics flag at the tower.
1050856,0,Rung by home band to celebrate the 2012 Olympics and the hoisting of a new Olympics flag at the tower
1115362,0,Rung at 08.12 am for the Olympics
1141569,0,Rung at 08.12 am for the Olympics
1450994,0,"Rung at 8.12am as part of ""Work No. 1197: All the bells in a country rung as quickly and as loudly as possible for three minutes"" by Martin Creed. With best wishes to team GB and all involved in London 2012."
1066132,0,To celebrate the opening of the London 2012 Olympic Games.
1088201,0,Ringing started at 8.12am as part of 'All the Bells' to celebrate the start of the London 2012 Olympics
1089790,0,"Rung at 08.12 as part of ""Work No. 1197 All the Bells"" to mark the opening of the London 2012 Olympics"
1050404,0,"For ""All the Bells"". There were nine of us so we filled exactly three minutes with raising and lowering thereby ringing ""as fast as possible"""
1101650,0,Rung for the 'All the Bells' project to mark the countdown to the start of the 2012 London Olympic Games.
1141935,0,For the opening of the Olympics rung at 8.12am.
1116299,0,Rung to mark the opening of the Olympics
1098018,0,(With Richard Edgley assisting)
1098018,1,Rung for 'All The Bells' to mark the start of the Olympics
1057799,0,"Rob, Philip and Liz commute to Cheltenham from Bristol Parkway. Rob and Philip had a ringing lesson in the bike vestibule on the 0740 Edinburgh train before ringing for 3 minutes on the station concourse."
1093371,0,"Rung at 8.12am as part of ""Work No. 1197 All The Bells"" to mark the start of the London 2012 Olympics"
1087514,0,"Rung at 8.12am as part of ""Work No. 1197 All The Bells"" to mark the start of the London 2012 Olympics"
1074944,0,Rung to mark the start of the London 2012 Olympics
425117,0,Rung on the day of the opening of the 2012 Olympic Games in London.
1111209,0,"First away from cover, 1. First of doubles as conductor. To mark the opening of the Olympic Games: five methods for the five Olympic rings."
1833149,0,Rung from 8.12am for the Olympics
1585469,0,First Quarter in the method. Aussie Olympians Differential Bob: X14X1236X56-1234. Oi! Oi! Oi!
1126194,0,First in method inside: 3
1126194,1,Rung in an artistic and entertaining fashion at a civilized time of day to celebrate the commencement of the Games of the 30th Olympiad
1090339,0,1st Quarter at 1st Attempt;Treble.
1090339,1,For the Start of London OLYMPICS.
1090339,2,By the Local Band.DB
441055,0,Date Touch rung to celebrate the opening of the London 2012 Olympic Games.
1043920,0,"Rung by members from the local band at 08.12 hours as part of ""All the Bells"" for the 2012 London Olympics"
1081663,0,"Rung at 08.12 as part of ""Work No. 1197 All The Bells"" to mark the start of the London 2012 Olympics"
1136315,0,"Rung by members the local band from 8.12am as part of Martin Creed's ""All The Bells"" project to celebrate the opening of the Olympic Games."
397239,0,"Started at 8:12am as part of Martin Creed’s Work No. 1197: All the bells, on the day of the opening ceremony of the games of the 30th modern Olympiad. Good luck to Team GB and especially to the Games Makers (yes you Brenda!)."
1151529,0,First Quarter (at 1st attempt): 6
1151529,1,First inside: 3
1151529,2,Rung to mark the opening of the 30th Olympiad of the modern era: London 2012.
1090333,0,"Chimed between 8.12am and 8.15am as part of ""Work No. 1197 All The Bells"" to mark the start of the London 2012 Olympics."
1086516,0,Rung for the dedication of the S.Alphege Chapel by the Archbishop of Canterbury during the Millenium Celebrations of S.Alphege of Deerhurst.
1143469,0,Rung to mark the opening of the 2012 Olympic Games. The third bell was also chimed for 3 minutes this morning at 8.12am.
155302,0,Rung to celebrate the opening of the 2012 Olympic Games.
1114983,0,Rung to mark the opening later today of the Olympic Games .
1114983,1,BWAD
1051780,0,Rung to the mark the opening of the 2012 Olympic Games in London.
1051780,1,Also 70th Birthday Compliment to Robert Plaskett.
1127422,0,Rung for Martin Creeds work no 1197
1127422,1,All the bells in the country to ring quickly and loudly for three minutes.
1115879,0,"First in the method for all except 2, 5. Rung to mark the opening of the London 2012 Olympics."
1062322,0,Rung on the back 6 between 08.12hrs and 08.15hrs
1109124,0,Rung from 8:12 as part of 'All the Bells' to welcome the Olympic Games to London.
1109124,1,The band changed ropes between methods.
1109124,2,Some non ringers rang hand bells in the porch at the same time
1150296,0,Rung at 8.12am as part of 'All the Bells' to mark the 2012 London Olympics.
1150296,1,14 ringers taking turns to ring our 10 bells and some of our handbells.
1109441,0,"Rung as a wedding compliment to Richard F Ward (son of the Rector, Revd Preb W Edward Ward and Mrs Jane Ward) and Madaleine R Parry, immediately following their wedding."
1109441,1,Rung on the front six due to the breakage of the tenor clapper during the pre-wedding ringing.
1119289,0,"Rung as part of ""All the Bells"" for the Opening of the Olympic Games. Afterwards we rang ""The Bells of St Mary's"" and ""Oranges and Lemons"" on the handbells before eating our bacon rolls."
1701388,0,"Commenced on the first strike of Big Ben at 08.12 am for the start of the London Olympics. (The ropes were removed and the bells pushed from the balance to ring themselves down, thus meeting Martin Creed's requirements for 'loud and fast'! Dedicated to those members of the CCCBR who said that it was not possible to ring 'loud and fast')"
1092892,0,"Rung starting at 08:01 and broadcast live on Radio Devon at 08:12 as part of All The Bells, marking the opening of the London Olympic Games later today."
425081,0,Rung on the opening day of the London 2012 Olympics.
152989,0,Rung by the local band at 8.12am as part of 'All the Bells' for the 2012 London Olympics.
1149165,0,For the start of the 2012 London Olympics
1073279,0,Rung starting at 8.12 as part of 'All the Bell's' for the Olympics
1073279,1,First Minimus for all
1120291,0,"Rung as part of ""All the Bells"" to mark the start of London 2012 Olympic Games."
1952493,0,Rung for the opening of the Olympic Games.
1049313,0,50th Quarter this year: 7.
153575,0,To herald the start of the Olympic Games 2012
1099312,0,Rung as part of Work No 1197 All The Bells to ring in the first day of the London 2012 Olympics
1109436,0,"Rung at 8.12 am as part of ""All the Bells"" to mark the start on the London 2012 Olympics"
1092721,0,"Rung at 8.12 a.m. as part of ""All the Bells"" to mark the start of the Olympic Games, London 2012"
1138674,0,To mark the 2012 Olympics
1141936,0,Rung to mark the beginning of the 2012 London Olympics later today and as part of the 'All the Bells' event.
1103822,0,"Rung to celebrate National Sleepy Head Day and the 148th birthday of James Washbrook, the first person to ring 2 towerbells to a peal, first to ring more than a hundred peals in a year, and the first to reach 500 peals."
