perf_id,position,footnote
1109086,0,Circled tower four times: 2
1109086,1,Circled tower two times: 4
1109086,2,To entertain the visitors to Croome Park.
1676161,0,Happy Birthday to Pat Halls (26th) and to Stuart Heaton age 6 today.
1676161,1,For Evensong.
1141878,0,For Evensong
1141878,1,1st in 3 methods for Kaitlin.
1141878,2,1st quarter-peal for treble ringer since suffering a stroke on 20th July.
1053533,0,For Evensong
432700,0,A compliment to Ian P Hill without whom this peal would not have been scored.
1074637,0,1st Stedman Cinques as conductor.
1146922,0,First in method - 5
1117643,0,First inside: 2
1136970,0,Just one of Stuart's Birthday Treats!
300855,0,For Evensong
1106029,0,Rung on the front 6 prior to Sung Evensong (sung by congregation). Also to commemorate the Year of Faith Celebration (as conceived by the Church Universal) held at Canterbury Cathedral yesterday.
1106029,1,------------
1106029,2,"As a service touch, 120 Grandsire Doubles was rung on the back 6 bells (Tenor 20cwt approx) by the same ringers in the same order and a 6-bell lower immediately preceding Evensong."
1831182,0,"Rung to congratulate the Duke and Duchess of Cambridge on the birth of their son, George."
300629,0,1st in the method: 7
300629,1,300th together: 3 & 6
1119588,0,First of Treble Bob: 1
1143876,0,Rung following morning service. 6: 100th QP this year. 3: 350th QP. 2&3 250th QP together
1082262,0,For Evensong
1054521,0,Rung for evening service.
1834320,0,1st in m: 3.
1051878,0,1st Quarter Peal for Bethan Nancarrow
1051878,1,For evening service
1450402,0,"Rung as a farewell to Revd Liz Jackson (Assistant Curate) prior to her final service before she moves to take up her new post near Coventry. Liz has been the driving force behind the ‘BeAttitude’ project here at St Mary-le-Wigford in providing refuge, sanctuary, safety and support to all those who need it, especially the homeless."
1450402,1,100th quarter peal: 2.
1450402,2,(Rung also for the Lincoln Diocesan Guild)
1585579,0,Rung to celebrate;
1585579,1,"1. St Bartholomew's Day (24th August) and the 100th anniversary of the laying of the foundation stone of St Bartholomew's Church, Alstonville in our neighbouring parish."
1585579,2,2. The successful parish market day yesterday.
1119589,0,Celebrating Cardiff City FC's first win since promotion to the Premiership.
1076711,0,Rung to celebrate the birth of Elythea Heather Glover.
1076711,1,First of Cambridge Surprise Major for Uncle Nick - 6.
1145263,0,"Rung for the Songs of Praise service in the Walled Garden and in memory of Mary Ellen Rose Baldwin, Mother-in-law to the brother of ringer no 3, who passed away 22/8/13."
1085619,0,For Evensong. Rung after meeting short for Lye D Major.
1143389,0,Rung to celebrate the 90th birthday of John Gipson.
1143389,1,1st on eight 1
300584,0,Rung on the 90th birthday of John G. Gipson with the very best wishes of all his ringing friends.
1108119,0,First of Stedman Triples as conductor
1046979,0,1. Rung for last Quarter Peal before the bells are removed for refurbishment.
1046979,1,"2. To celebrate the birth of Georgia Sydney Thoressen, 9lb 4 oz, to Christine and Clynton Thoresson, second grand-daughter for 3rd and 4th."
1105221,0,"Celebrating the 50th Anniversary of the address by Rev. Martin Luther King, given at the Lincoln Memorial, Washington, D.C., and popularly known as the ""I Have a Dream"" speech. May we all help make that dream a reality. 1947 was the year that Jackie Robinson broke the color barrier in major league baseball."
1073852,0,Rung for Evensong.
1079078,0,100th for the Association: 1.
1064050,0,Rung in memory of Joan Burtenshaw (31.7.1920 - 8.8.2013) grandmother to Faith.
1064050,1,First peal of Cambridge - 3
1063007,0,Rung as a wedding celebration compliment to Mr and Mrs Yorke
1583602,0,"For Evensong and as a birthday compliment to Geoff Sloan (father of 4), for tomorrow. 100th together: 5,6."
1097978,0,21st birthday compliment to Fred Reeves. Rung for morning service.
301849,0,21st birthday compliment to Fred Reeves.
432704,0,For Evensong
1064872,0,"Rung before Evensong, and as England's cricketers were completing an unbeaten Ashes series, and England Ladies went ahead in their Ashes series."
1123375,0,"To celebrate the Golden Wedding Anniversary of Ann and Julian Stevens the previous day. Rung after the reaffirmation of wedding vows in St Andrew's Church on the Stallpits Ring, watched by many members of the family."
1073851,0,For evensong.
300563,0,For Evensong. 1st in m: 5
317689,0,"Rung for service and in thanksgiving for the life of Pauline Smith, whose advice helped Roy Jones, Frank Wright, John Godfree and Tom Bowles recruit ladies after the success of lady ringers at Marston and other towers, despite opposition from male ringers."
409813,0,First of Royal: Treble
1120634,0,"Rung by family and friends of the Rev Elizabeth Cowley, Vicar of this Parish, to celebrate her Ministry and Retirement."
1045087,0,Rung after the Eucharist to celebrate the Ministry and Retirement of the Rev. Elizabeth Cowley. Conducted by her brother.
300607,0,For evening service.
300607,1,Meeting short.
1096967,0,For Evening Service
406305,0,Circled the tower - 3
300518,0,For Choral Evensong.
1584770,0,"In memoriam Gordon Thomas Coates, 26.12.1946 - 24.8.2013 (brother of 5, brother-in-law of 4) and for Evensong"
1462063,0,"This quarter is rung in joyful celebration of the 21st birthday of Natalie Ide, on Friday 23rd August, a ringing member of St Philip Church Hill Society of Bellringers"
323693,0,1st in method: 3
1076971,0,"1st of Spliced: 2, 3."
1049841,0,Rung to celebrate the birth of HRH George Alexander Louis Cambridge
1049841,1,First Plain Bob Royal and as C 7 + 10
1049841,2,£5 donation send by Chris Purnell
1067079,0,With the band's compliments to John Gipson on his 90th birthday.
1094191,0,A Golden Wedding compliment to Val and Frank Dowding.
301520,0,1st 1/4 inside - 3
1123376,0,"For Sunday service, as the Cathedral marks the 50th anniversary of the March on Washington."
1106163,0,First in method: 3.
1120965,0,For the Patronal Festival
1134168,0,Rung to celebrate the Christening of Dorrie Rogers
1143382,0,For Evensong and to mark the last occasion at which the Very Rev.d Ian Corbett will officiate at this Church as Assistant Priest.
1143382,1,"Also to mark the 51st and 56th Wedding Anniversaries of David and Margaret James, and Derek and Beryl Vowles, respectively."
441978,0,Rung to celebrate Craig Poole's 18th Birthday and A-Level results
441978,1,First of Surprise Minor as Conductor
303190,0,For Morning Service. 1st in the Methods as Conductor
300489,0,1500th peal - 2
300489,1,To mark the official launch of the fundraising campaign to refurbish this installation.
1029768,0,"Rung for the Flower Festival Songs of Praise and in memory of Barbara Evelyn Tubbs, Aunt of ringer 4, died 23/08/13."
1113595,0,Rung to celebrate the Ruby wedding anniversary of Ray and Irene Porter.
1113595,1,First QP 1 and 6
1113595,2,First QP inside 3
300753,0,"On the tenth anniversary of Thomas Scase's first peal, on the same bell and in the same methods."
1148266,0,150th peal together 5 and 10
1208331,0,"In memory of Muriel Mary Knight, a lifelong parishioner, who would have been 90 on 23.8.13."
1068012,0,Rung following the wedding of Samantha Curle and Ryan Linsley
1087756,0,1st 8 spliced: 3.
1087756,1,Birthday compliments to Helen Atkins and John Gipson.
301206,0,"Rung to celebrate the life of Stanley Conyers Lennox (1923-2013), first cousin once removed of 4."
1061248,0,Rung for the opening of the Brede flower festival.
1061248,1,*First quarter inside.
300432,0,The conductor's birthday treat. With birthday compliments to Ian Bushell.
300989,0,"First, and probably last, tower-bell quarter peal in the house."
300989,1,To mark the start of the Cawood Craft Festival 2013.
1151046,0,For Minster Merriment event.
1148265,0,Quarter peal number 3 of 5.
406310,0,With the band's best wishes to Alan Flood and Swaz Apter at this difficult time.
1149273,0,Quarter peal number 1 of 5.
300429,0,First peal in the method
300429,1,x3 x4 x5 x23 x4 x1 x2 x5 LH 2
300429,2,Birthday compliments to Tracey Mead
300401,0,"Rung prior to the service at St Margaret's to commemorate the centenary of C Kenneth Lewis MBE (born 23 August 1913 at Marple Bridge, and a ringer for many years at this church), during which a memorial plaque was dedicated, and a book of Ken's peals was presented to his widow, Mary."
300373,0,"150th peal together: 8, 9."
1895524,0,"To celebrate the 30th wedding anniversary of 4 & 6, and the 25th wedding anniversary of 1 & 7."
444679,0,Rung for the wedding of Perry Austen & Jodie Bruce
1443481,0,First Stedman Triples: 3
1443481,1,"To celebrate the birth of Joshua Thomas Horton, born on Thursday 22nd August."
1149274,0,Quarter peal number 5 of 5.
300767,0,To mark the start of the St Giles Church Flower Festival
1063556,0,Rung as a birthday compliment to Maryl Chambers
1138612,0,First Grandsire Caters as Conductor (7)
1075188,0,First in Method (6)
1075188,1,First Surprise Royal as Conductor (10)
1147562,0,"Rung in memory of David Alecock, one time ringer at this tower, rung by his fellow friends, ringers and former colleagues. Bob & Jill Lock would also like to be associated with this quarter peal."
1090951,0,"For the 60th Anniversary of the Coronation of H.M.Queen Elizabeth II, also the birth of Prince George to the Duke and Duchess of Cambridge on July 22nd, and the 60th birthday of the 2nd ringer on August 31st."
1090951,1,First peal inside on eight bells and first of Surprise (2)
301493,0,Rung as a 40th birthday compliment to Ian R Fielding.
1114227,0,"First quarter peal, 6."
1912511,0,Rung as background music for Orlingbury Beer Festival at the Queens Arms.
1583089,0,"A get well soon for Julie (who would have been ringing). First QP inside and first in Australia, Andrew Baxter."
1100545,0,"Rung in celebration of the life of Geoff Davis, ringer and loyal member of St Mary's for over 60 years."
1100545,1,4: 1st peal
300380,0,"First peal of 8SS8 - 4, 7."
1125337,0,400th together - 6 & 10
1125337,1,25th together - 7 & 10
1125337,2,Rung on Shrivenham Fete day as a Golden Wedding anniversary compliment to Ann & Julian Stevens (local ringers)
300338,0,"1st of triples 1 & 8, 1st in method 6"
1052499,0,Rung on the middle 8
1052499,1,First on 8 - 4
1052499,2,Also a 65th birthday compliment to Arthur Civill
1086920,0,"With best wishes to James Eggleston for his ""Big Bike Ride"" from Lands End to John O'Groats, in support of the Biggleswade Bells Appeal."
300695,0,To welcome the visitors to the church flower festival.
383841,0,Rung to commemorate the 100th anniversary of the first peal in the tower.
432699,0,Birthday compliment to Nick Waterson
300447,0,Rung to mark the centenary of the birth of the late C. Kenneth Lewis MBE.
300447,1,All members of the band knew him well.
1097341,0,"On the Feast Day of St Bartholomew, to open the Talgarth Festival."
1097341,1,First in 11 m/v: 3.
1151045,0,To welcome Canon Robert Warren as Rector of Taney.
1148767,0,Rung with the best wishes of the band to Doreen Roberts; recovering from a motoring accident.
1148767,1,Quarter peal number 4 of 5.
1149451,0,"First Surprise Maximus on the bells and for 3, 5, 7 & 11."
1149451,1,"Wedding compliment to Harry Eastburn and Rachael Jones married today at Dalwood, Devon; also for the baptism of Megan, Heidi, TJ, Harry & Alfie Manaton at St Euny, Redruth."
300620,0,First Minor 1.
1118223,0,"A birthday compliment to Graeme Beavis, father of the treble ringer."
1118223,1,First of Yorkshire Major: 4
1149182,0,100th peal together: 1 & 6.
1940556,0,Golden Wedding Compliment to
1940556,1,Alfred and Beryl Gillett
1940556,2,Rung on the front six with tenor cover
1147844,0,Quarter peal number 2 of 5.
300754,0,First of Oxford TB Royal 7.
1063800,0,Rung in fond memory of Alan R Smith of Coddenham.
1052027,0,Method thought to be rung for the first time.
1052027,1,Mully Brook Surprise Minor 36x56.14.56x12.36.34x12.56 le12 35264
1076980,0,First of Plain Bob Caters as Conductor
1082486,0,In memory of Lynda Beckingham of Ripe who died on 16 August.
1082486,1,25 together 5 - 8.
406375,0,"1st quarter, 1st attempt: 6."
300637,0,Remembering Jonathan Hesp
300637,1,1st quarter - 6
1120641,0,"Rung to congratulate Dean Jeffries, Gary Waters and James Greig on their excellent G.C.S.E. results."
1074912,0,First peal of Plain Bob Minimus and Doubles ever rung.
1074912,1,First peal of Minimus and Doubles for the band and for the Guild
1074912,2,Rung for the Patronal Festival of the Church and in fond remembrance of Stuart H Macpherson who died 22 August 2013 aged 85 years.
1047179,0,First of minor 1.
1445919,0,1st quarter at 1st attempt: 1
